rep,lv,alp,num_cell,cell_size,sparse_freq,error
4,2,0.01,500,2,2,153.30052984933678
4,2,0.01,500,2,4,191.39504956666644
4,2,0.01,500,2,8,205.54296216151118
4,2,0.01,500,4,2,165.3028762756377
4,2,0.01,500,4,4,214.9612152602467
4,2,0.01,500,4,8,232.98240778575212
4,2,0.01,500,8,2,162.79462054407196
4,2,0.01,500,8,4,213.0519768244275
4,2,0.01,500,8,8,232.67099392955757
4,2,0.1,50,2,2,168.06292899329893
4,2,0.1,50,2,4,180.8136796645796
4,2,0.1,50,2,8,188.26019988980366
4,2,0.1,50,4,2,167.93004175624853
4,2,0.1,50,4,4,195.06074629230275
4,2,0.1,50,4,8,209.7459322565638
4,2,0.1,50,8,2,166.45010361489176
4,2,0.1,50,8,4,201.42773551129753
4,2,0.1,50,8,8,222.44155627135163
4,2,0.1,100,2,2,146.70699497700545
4,2,0.1,100,2,4,170.62453682525705
4,2,0.1,100,2,8,181.98932618501524
4,2,0.1,100,4,2,157.15869453062737
4,2,0.1,100,4,4,188.05370114738042
4,2,0.1,100,4,8,205.01171479596664
4,2,0.1,100,8,2,158.78702257636098
4,2,0.1,100,8,4,196.01184978475786
4,2,0.1,100,8,8,221.08232209450892
4,2,0.1,200,2,2,123.48074122704112
4,2,0.1,200,2,4,155.9146800741225
4,2,0.1,200,2,8,171.1374052356605
4,2,0.1,200,4,2,136.66212172665672
4,2,0.1,200,4,4,176.82841184396813
4,2,0.1,200,4,8,201.6474410148427
4,2,0.1,200,8,2,137.20069156561408
4,2,0.1,200,8,4,183.95526766211634
4,2,0.1,200,8,8,206.86514551945703
4,2,0.1,500,2,2,31.092322542021993
4,2,0.1,500,2,4,110.93556623465913
4,2,0.1,500,2,8,139.70357083376513
4,2,0.1,500,4,2,60.09655453648722
4,2,0.1,500,4,4,162.14202049164354
4,2,0.1,500,4,8,195.41998330604702
4,2,0.1,500,8,2,33.44046138591148
4,2,0.1,500,8,4,95.72367353538968
4,2,0.1,500,8,8,136.24342270120638
4,2,1.0,50,2,2,147.64816652807295
4,2,1.0,50,2,4,148.64082248353427
4,2,1.0,50,2,8,153.00582844721427
4,2,1.0,50,4,2,143.10435195639104
4,2,1.0,50,4,4,156.42630451299203
4,2,1.0,50,4,8,168.50504479935682
4,2,1.0,50,8,2,141.579359654793
4,2,1.0,50,8,4,158.1086381370488
4,2,1.0,50,8,8,174.361196703111
4,2,1.0,100,2,2,94.23600537650177
4,2,1.0,100,2,4,99.41535074834522
4,2,1.0,100,2,8,109.0216822626084
4,2,1.0,100,4,2,90.61891659016803
4,2,1.0,100,4,4,112.74684849159908
4,2,1.0,100,4,8,149.11989204247297
4,2,1.0,100,8,2,82.56710241226124
4,2,1.0,100,8,4,120.25558948810281
4,2,1.0,100,8,8,145.90031954734903
4,2,1.0,200,2,2,23.039533142684583
4,2,1.0,200,2,4,32.517452483765325
4,2,1.0,200,2,8,47.10038324835939
4,2,1.0,200,4,2,18.353330953265083
4,2,1.0,200,4,4,56.14095985149234
4,2,1.0,200,4,8,132.5412731882343
4,2,1.0,200,8,2,17.081801679225716
4,2,1.0,200,8,4,52.65435986847793
4,2,1.0,200,8,8,89.7779536798955
4,2,1.0,500,2,2,12.59379528406677
4,2,1.0,500,2,4,18.716762125117747
4,2,1.0,500,2,8,29.521530247235283
4,2,1.0,500,4,2,13.227167430006908
4,2,1.0,500,4,4,39.59477746800048
4,2,1.0,500,4,8,115.31949696389107
4,2,1.0,500,8,2,13.305478102198213
4,2,1.0,500,8,4,37.15124914397581
4,2,1.0,500,8,8,69.53684182987881
4,2,10.0,50,2,2,142.77372074292185
4,2,10.0,50,2,4,125.43689393494398
4,2,10.0,50,2,8,120.44747878714274
4,2,10.0,50,4,2,132.97435725544983
4,2,10.0,50,4,4,104.30208814072294
4,2,10.0,50,4,8,96.72732015919516
4,2,10.0,50,8,2,129.73743670431054
4,2,10.0,50,8,4,90.68149467370574
4,2,10.0,50,8,8,81.18941081487657
4,2,10.0,100,2,2,73.68773075808566
4,2,10.0,100,2,4,52.40639339784533
4,2,10.0,100,2,8,50.387227583508164
4,2,10.0,100,4,2,39.1069340052692
4,2,10.0,100,4,4,28.125586745181728
4,2,10.0,100,4,8,49.70698420614178
4,2,10.0,100,8,2,25.723347397818912
4,2,10.0,100,8,4,25.76290274004025
4,2,10.0,100,8,8,59.22540680603496
4,2,10.0,200,2,2,22.910720701166845
4,2,10.0,200,2,4,21.973338531073786
4,2,10.0,200,2,8,22.802266122065888
4,2,10.0,200,4,2,18.731668895661677
4,2,10.0,200,4,4,21.215060692852518
4,2,10.0,200,4,8,34.40049841098341
4,2,10.0,200,8,2,18.470548229167058
4,2,10.0,200,8,4,22.00025237545561
4,2,10.0,200,8,8,50.55501920720648
4,2,10.0,500,2,2,16.506940595688526
4,2,10.0,500,2,4,18.526533533372714
4,2,10.0,500,2,8,19.50901097170839
4,2,10.0,500,4,2,16.811376938304832
4,2,10.0,500,4,4,20.40423630130044
4,2,10.0,500,4,8,28.30215797419154
4,2,10.0,500,8,2,16.998518823162108
4,2,10.0,500,8,4,21.174438681700806
4,2,10.0,500,8,8,44.664523063768584
4,4,0.01,50,2,2,81.68588993088126
4,4,0.01,50,2,4,103.09901515146213
4,4,0.01,50,2,8,117.22807129725048
4,4,0.01,50,4,2,81.53099250094836
4,4,0.01,50,4,4,138.51531480473673
4,4,0.01,50,4,8,169.54030151392578
4,4,0.01,50,8,2,76.79974279161934
4,4,0.01,50,8,4,154.6644188509306
4,4,0.01,50,8,8,191.27729072081613
4,4,0.01,100,2,2,78.08961259094895
4,4,0.01,100,2,4,117.6237027201123
4,4,0.01,100,2,8,134.2474626695616
4,4,0.01,100,4,2,97.4907676433815
4,4,0.01,100,4,4,156.29547199663332
4,4,0.01,100,4,8,176.87134429065344
4,4,0.01,100,8,2,94.99293965655936
4,4,0.01,100,8,4,169.1237389291239
4,4,0.01,100,8,8,198.95639907083083
4,4,0.01,200,2,2,97.1012337571875
4,4,0.01,200,2,4,141.4002544131007
4,4,0.01,200,2,8,154.6193735861434
4,4,0.01,200,4,2,114.91201509647063
4,4,0.01,200,4,4,159.73711407766538
4,4,0.01,200,4,8,183.98056227181652
4,4,0.01,200,8,2,110.16052951156357
4,4,0.01,200,8,4,174.4259562867063
4,4,0.01,200,8,8,210.99138478232248
4,4,0.01,500,2,2,71.34424469584567
4,4,0.01,500,2,4,131.31570548312476
4,4,0.01,500,2,8,150.0515387303979
4,4,0.01,500,4,2,83.11503295802319
4,4,0.01,500,4,4,163.83406223640753
4,4,0.01,500,4,8,189.8694433990146
4,4,0.01,500,8,2,59.54397986767987
4,4,0.01,500,8,4,168.60479303065543
4,4,0.01,500,8,8,213.3972488898117
4,4,0.1,50,2,2,69.7465928588887
4,4,0.1,50,2,4,80.84996071969648
4,4,0.1,50,2,8,90.18517228028593
4,4,0.1,50,4,2,68.23286832207779
4,4,0.1,50,4,4,100.46558079207605
4,4,0.1,50,4,8,132.08804543610808
4,4,0.1,50,8,2,63.062784910739886
4,4,0.1,50,8,4,110.30010553598758
4,4,0.1,50,8,8,161.9830736925075
4,4,0.1,100,2,2,54.581845903392455
4,4,0.1,100,2,4,72.22880689518351
4,4,0.1,100,2,8,82.61370977923427
4,4,0.1,100,4,2,57.07750441962845
4,4,0.1,100,4,4,91.75732987148244
4,4,0.1,100,4,8,128.17835088746645
4,4,0.1,100,8,2,52.87654923137632
4,4,0.1,100,8,4,101.06151720464418
4,4,0.1,100,8,8,161.7673867622623
4,4,0.1,200,2,2,42.132026244865635
4,4,0.1,200,2,4,53.56752295071785
4,4,0.1,200,2,8,67.43552416292482
4,4,0.1,200,4,2,32.71979072904934
4,4,0.1,200,4,4,85.35838332657184
4,4,0.1,200,4,8,126.14009564951483
4,4,0.1,200,8,2,26.376503345619092
4,4,0.1,200,8,4,91.42151156313955
4,4,0.1,200,8,8,153.04883507899322
4,4,0.1,500,2,2,9.85071910421352
4,4,0.1,500,2,4,15.913244841614175
4,4,0.1,500,2,8,36.73192587946754
4,4,0.1,500,4,2,10.480976855927704
4,4,0.1,500,4,4,78.96522775575995
4,4,0.1,500,4,8,121.48616862748469
4,4,0.1,500,8,2,10.211338353479347
4,4,0.1,500,8,4,18.890370457956042
4,4,0.1,500,8,8,109.01972551959652
4,4,1.0,50,2,2,57.899206681161544
4,4,1.0,50,2,4,58.03469692134981
4,4,1.0,50,2,8,59.553539903100926
4,4,1.0,50,4,2,52.870673180701665
4,4,1.0,50,4,4,55.26412155095148
4,4,1.0,50,4,8,74.27958477690977
4,4,1.0,50,8,2,45.95322913943115
4,4,1.0,50,8,4,50.303489418413676
4,4,1.0,50,8,8,94.2385318568559
4,4,1.0,100,2,2,32.07803075658571
4,4,1.0,100,2,4,29.5176369267594
4,4,1.0,100,2,8,29.696227900830873
4,4,1.0,100,4,2,23.958925145897688
4,4,1.0,100,4,4,21.519821876866466
4,4,1.0,100,4,8,55.43396370155249
4,4,1.0,100,8,2,20.63452816134661
4,4,1.0,100,8,4,21.260634061557592
4,4,1.0,100,8,8,57.51791885473502
4,4,1.0,200,2,2,17.409112828419953
4,4,1.0,200,2,4,17.124095363808525
4,4,1.0,200,2,8,18.120858291441547
4,4,1.0,200,4,2,14.74510693614494
4,4,1.0,200,4,4,17.86465517554189
4,4,1.0,200,4,8,49.14927007806467
4,4,1.0,200,8,2,13.902518811239746
4,4,1.0,200,8,4,17.73621735938874
4,4,1.0,200,8,8,30.973713651214187
4,4,1.0,500,2,2,11.578542766164084
4,4,1.0,500,2,4,13.948283860394671
4,4,1.0,500,2,8,15.473671609932822
4,4,1.0,500,4,2,12.07467843016511
4,4,1.0,500,4,4,16.629096766915733
4,4,1.0,500,4,8,46.40945635164218
4,4,1.0,500,8,2,12.099998259741287
4,4,1.0,500,8,4,16.663445899025096
4,4,1.0,500,8,8,24.719511577385823
4,4,10.0,50,2,2,65.22776713819783
4,4,10.0,50,2,4,48.95123433474898
4,4,10.0,50,2,8,44.89493732074577
4,4,10.0,50,4,2,51.367131728225424
4,4,10.0,50,4,4,33.27058031865375
4,4,10.0,50,4,8,32.11810864106794
4,4,10.0,50,8,2,41.88161072432642
4,4,10.0,50,8,4,25.10750407172465
4,4,10.0,50,8,8,27.844244990032347
4,4,10.0,100,2,2,32.28988074173439
4,4,10.0,100,2,4,26.884379537729007
4,4,10.0,100,2,8,26.012052750122326
4,4,10.0,100,4,2,23.489661844352117
4,4,10.0,100,4,4,21.282103489189232
4,4,10.0,100,4,8,23.24502362554297
4,4,10.0,100,8,2,20.335711647564505
4,4,10.0,100,8,4,20.76970325432468
4,4,10.0,100,8,8,24.627433772770107
4,4,10.0,200,2,2,18.486619079524928
4,4,10.0,200,2,4,18.841366036654488
4,4,10.0,200,2,8,19.713694751166955
4,4,10.0,200,4,2,16.89407931566773
4,4,10.0,200,4,4,19.58786521040454
4,4,10.0,200,4,8,21.603956005083422
4,4,10.0,200,8,2,16.299557400176557
4,4,10.0,200,8,4,19.89313212593807
4,4,10.0,200,8,8,23.81418337341072
4,4,10.0,500,2,2,14.508741703381093
4,4,10.0,500,2,4,16.754397142493623
4,4,10.0,500,2,8,17.975484683912754
4,4,10.0,500,4,2,14.602631637431843
4,4,10.0,500,4,4,18.995350921433854
4,4,10.0,500,4,8,21.173633460184625
4,4,10.0,500,8,2,14.664595775632389
4,4,10.0,500,8,4,19.61176957179807
4,4,10.0,500,8,8,23.434780766735603
5,1,0.01,50,2,2,205.14995908018554
5,1,0.01,50,2,4,220.72288980913004
5,1,0.01,50,2,8,227.68449842603877
5,1,0.01,50,4,2,207.32586874306625
5,1,0.01,50,4,4,233.46698210604345
5,1,0.01,50,4,8,239.90712088431425
5,1,0.01,50,8,2,205.15733300160701
5,1,0.01,50,8,4,239.29016106253815
5,1,0.01,50,8,8,245.35706187988774
5,1,0.01,100,2,2,205.78536605483933
5,1,0.01,100,2,4,225.81916395079068
5,1,0.01,100,2,8,232.19539106265074
5,1,0.01,100,4,2,213.72528579341187
5,1,0.01,100,4,4,236.74071230691698
5,1,0.01,100,4,8,242.3799847645538
5,1,0.01,100,8,2,215.74083818451962
5,1,0.01,100,8,4,242.03372650160082
5,1,0.01,100,8,8,246.86630752905464
5,1,0.01,200,2,2,206.95313288917973
5,1,0.01,200,2,4,227.8621917406115
5,1,0.01,200,2,8,234.14666717848763
5,1,0.01,200,4,2,214.83049332325064
5,1,0.01,200,4,4,236.41826597992093
5,1,0.01,200,4,8,244.4227874003349
5,1,0.01,200,8,2,217.223102454082
5,1,0.01,200,8,4,239.58775299595476
5,1,0.01,200,8,8,244.84835860559292
5,1,0.01,500,2,2,196.65455732188437
5,1,0.01,500,2,4,220.65112913332504
5,1,0.01,500,2,8,228.458627139741
5,1,0.01,500,4,2,201.87810219663473
5,1,0.01,500,4,4,233.2768708887975
5,1,0.01,500,4,8,242.95585998295027
5,1,0.01,500,8,2,199.52028177177215
5,1,0.01,500,8,4,216.6660088553591
5,1,0.01,500,8,8,226.00013831649193
5,1,0.1,50,2,2,192.19826603205544
5,1,0.1,50,2,4,201.89106628922414
5,1,0.1,50,2,8,206.79184148215992
5,1,0.1,50,4,2,192.15723240642015
5,1,0.1,50,4,4,210.00992066701147
5,1,0.1,50,4,8,214.237180818195
5,1,0.1,50,8,2,190.777651351243
5,1,0.1,50,8,4,214.56017338874463
5,1,0.1,50,8,8,222.230300193302
5,1,0.1,100,2,2,182.27562050029036
5,1,0.1,100,2,4,198.1645431190887
5,1,0.1,100,2,8,204.9445413890451
5,1,0.1,100,4,2,189.11916607054857
5,1,0.1,100,4,4,204.29106230714137
5,1,0.1,100,4,8,213.90698115444687
5,1,0.1,100,8,2,190.0819480853325
5,1,0.1,100,8,4,208.7920398250796
5,1,0.1,100,8,8,220.06517687195716
5,1,0.1,200,2,2,169.96204994940533
5,1,0.1,200,2,4,189.38764537729915
5,1,0.1,200,2,8,198.77414434836786
5,1,0.1,200,4,2,176.72195501279666
5,1,0.1,200,4,4,196.41419412089505
5,1,0.1,200,4,8,213.1812820176423
5,1,0.1,200,8,2,177.05433967225244
5,1,0.1,200,8,4,193.05320665511618
5,1,0.1,200,8,8,202.02219059362892
5,1,0.1,500,2,2,106.01044389268894
5,1,0.1,500,2,4,164.47793130763029
5,1,0.1,500,2,8,177.4717609346914
5,1,0.1,500,4,2,123.34899385534416
5,1,0.1,500,4,4,178.15417747984955
5,1,0.1,500,4,8,200.0848574958315
5,1,0.1,500,8,2,101.37453813365329
5,1,0.1,500,8,4,102.65087915593122
5,1,0.1,500,8,8,115.58373643455998
5,1,1.0,50,2,2,180.50717262958705
5,1,1.0,50,2,4,177.85126799741911
5,1,1.0,50,2,8,176.4867576948256
5,1,1.0,50,4,2,171.41905362932695
5,1,1.0,50,4,4,163.21802320908301
5,1,1.0,50,4,8,155.4710951677118
5,1,1.0,50,8,2,168.76071997607156
5,1,1.0,50,8,4,156.15888879243846
5,1,1.0,50,8,8,161.33975888032913
5,1,1.0,100,2,2,149.28624949668955
5,1,1.0,100,2,4,144.45383159326408
5,1,1.0,100,2,8,144.12945979845068
5,1,1.0,100,4,2,138.26645032748664
5,1,1.0,100,4,4,117.06896826068112
5,1,1.0,100,4,8,123.6133231886384
5,1,1.0,100,8,2,133.08927739069807
5,1,1.0,100,8,4,109.12687934926385
5,1,1.0,100,8,8,142.1265115783347
5,1,1.0,200,2,2,92.41166743890682
5,1,1.0,200,2,4,91.38955165567315
5,1,1.0,200,2,8,98.31357678152919
5,1,1.0,200,4,2,73.26318982731435
5,1,1.0,200,4,4,70.71902243257878
5,1,1.0,200,4,8,99.20868293693131
5,1,1.0,200,8,2,64.13037919651397
5,1,1.0,200,8,4,60.95151118469699
5,1,1.0,200,8,8,118.36759938486952
5,1,1.0,500,2,2,15.517871521180073
5,1,1.0,500,2,4,31.64109736337219
5,1,1.0,500,2,8,48.10609770288951
5,1,1.0,500,4,2,16.34985937588847
5,1,1.0,500,4,4,46.105963689042575
5,1,1.0,500,4,8,85.03986563699753
5,1,1.0,500,8,2,16.639276555547486
5,1,1.0,500,8,4,37.79982223468942
5,1,1.0,500,8,8,97.13906805598685
5,1,10.0,50,2,2,187.67753340369387
5,1,10.0,50,2,4,183.2955254474256
5,1,10.0,50,2,8,181.29020051473643
5,1,10.0,50,4,2,184.7468060435477
5,1,10.0,50,4,4,169.82649661308383
5,1,10.0,50,4,8,150.6628774163635
5,1,10.0,50,8,2,184.96228427481233
5,1,10.0,50,8,4,161.17519244997166
5,1,10.0,50,8,8,129.5267647439485
5,1,10.0,100,2,2,161.27800541840256
5,1,10.0,100,2,4,155.02009757400964
5,1,10.0,100,2,8,151.86497671701423
5,1,10.0,100,4,2,157.6729725886546
5,1,10.0,100,4,4,127.21357572973518
5,1,10.0,100,4,8,104.98945644666335
5,1,10.0,100,8,2,157.48179008935386
5,1,10.0,100,8,4,113.17302877176935
5,1,10.0,100,8,8,95.42199607080624
5,1,10.0,200,2,2,110.53396196734948
5,1,10.0,200,2,4,107.60535729270555
5,1,10.0,200,2,8,108.42689825555199
5,1,10.0,200,4,2,104.86843327729592
5,1,10.0,200,4,4,70.40930109570846
5,1,10.0,200,4,8,76.31716234865796
5,1,10.0,200,8,2,103.77774371823449
5,1,10.0,200,8,4,60.72530214588667
5,1,10.0,200,8,8,71.5116493498564
5,1,10.0,500,2,2,28.07059931110867
5,1,10.0,500,2,4,44.630905829110766
5,1,10.0,500,2,8,55.62568016065027
5,1,10.0,500,4,2,31.03307725149908
5,1,10.0,500,4,4,44.51220702857187
5,1,10.0,500,4,8,60.751439740737915
5,1,10.0,500,8,2,34.301388190290574
5,1,10.0,500,8,4,39.640451830108674
5,1,10.0,500,8,8,54.942801227347005
5,2,0.01,50,2,2,178.05218104264196
5,2,0.01,50,2,4,197.0569011402222
5,2,0.01,50,2,8,205.88377448759658
5,2,0.01,50,4,2,179.7896142741521
5,2,0.01,50,4,4,216.09603726603254
5,2,0.01,50,4,8,229.51518213422972
5,2,0.01,50,8,2,177.67227443602866
5,2,0.01,50,8,4,221.9459828823828
5,2,0.01,50,8,8,237.23034704748932
5,2,0.01,100,2,2,171.13534270547012
5,2,0.01,100,2,4,201.46505476880915
5,2,0.01,100,2,8,212.2062993167169
5,2,0.01,100,4,2,185.13925937133158
5,2,0.01,100,4,4,222.73352074594766
5,2,0.01,100,4,8,232.18020905949834
5,2,0.01,100,8,2,187.97029006847143
5,2,0.01,100,8,4,228.04222938063444
5,2,0.01,100,8,8,240.57081567034462
5,2,0.01,200,2,2,171.79851506427462
5,2,0.01,200,2,4,205.60637727487597
5,2,0.01,200,2,8,216.72071092264386
5,2,0.01,200,4,2,187.29411582604266
5,2,0.01,200,4,4,219.79155240265345
5,2,0.01,200,4,8,233.2625578497818
5,2,0.01,200,8,2,190.32437673005933
5,2,0.01,200,8,4,227.0843107635274
5,2,0.01,200,8,8,242.13994683414845
5,2,0.01,500,2,2,154.03225713250848
5,2,0.01,500,2,4,192.0298417861494
5,2,0.01,500,2,8,205.51300836494087
5,2,0.01,500,4,2,165.4751574838145
5,2,0.01,500,4,4,215.3228618813743
5,2,0.01,500,4,8,233.19380779420536
5,2,0.01,500,8,2,162.03867460068048
5,2,0.01,500,8,4,213.3438430859687
5,2,0.01,500,8,8,233.40651175887385
5,2,0.1,50,2,2,168.12132693678066
5,2,0.1,50,2,4,180.7327068915088
5,2,0.1,50,2,8,188.09082499490938
5,2,0.1,50,4,2,166.93987939439262
5,2,0.1,50,4,4,195.42064344945737
5,2,0.1,50,4,8,209.73395024071672
5,2,0.1,50,8,2,165.98859085952932
5,2,0.1,50,8,4,201.3323016182357
5,2,0.1,50,8,8,222.76113921975792
5,2,0.1,100,2,2,147.02416236974832
5,2,0.1,100,2,4,171.23083979210827
5,2,0.1,100,2,8,182.378226572612
5,2,0.1,100,4,2,157.25536148076802
5,2,0.1,100,4,4,188.02263537556914
5,2,0.1,100,4,8,205.1618723997375
5,2,0.1,100,8,2,158.94198832472938
5,2,0.1,100,8,4,195.8665333021388
5,2,0.1,100,8,8,221.26910756680297
5,2,0.1,200,2,2,122.96803479307776
5,2,0.1,200,2,4,155.51139064908574
5,2,0.1,200,2,8,171.03671396993911
5,2,0.1,200,4,2,137.04583917290935
5,2,0.1,200,4,4,177.40815074521288
5,2,0.1,200,4,8,201.92468550698786
5,2,0.1,200,8,2,137.50179378379835
5,2,0.1,200,8,4,184.4649147644417
5,2,0.1,200,8,8,207.32016180380634
5,2,0.1,500,2,2,31.866179618412062
5,2,0.1,500,2,4,110.37731913876705
5,2,0.1,500,2,8,140.7440096730589
5,2,0.1,500,4,2,60.4576274253109
5,2,0.1,500,4,4,161.7095060999759
5,2,0.1,500,4,8,195.5648089742241
5,2,0.1,500,8,2,34.15557402755954
5,2,0.1,500,8,4,94.69504779406995
5,2,0.1,500,8,8,137.1609593328444
5,2,1.0,50,2,2,148.68413126505857
5,2,1.0,50,2,4,149.17584562706048
5,2,1.0,50,2,8,152.9820393261388
5,2,1.0,50,4,2,144.04898529542766
5,2,1.0,50,4,4,156.5776061668133
5,2,1.0,50,4,8,168.89752135188672
5,2,1.0,50,8,2,142.20396080563663
5,2,1.0,50,8,4,158.52699424164263
5,2,1.0,50,8,8,174.6702851631666
5,2,1.0,100,2,2,95.17329678485682
5,2,1.0,100,2,4,100.01254277723648
5,2,1.0,100,2,8,109.18818300117641
5,2,1.0,100,4,2,89.24544797770479
5,2,1.0,100,4,4,113.46599424015757
5,2,1.0,100,4,8,148.28299225084123
5,2,1.0,100,8,2,82.71608733015876
5,2,1.0,100,8,4,121.10468946302832
5,2,1.0,100,8,8,145.14946788305286
5,2,1.0,200,2,2,22.88233271571531
5,2,1.0,200,2,4,31.547160252664966
5,2,1.0,200,2,8,45.98138635782896
5,2,1.0,200,4,2,18.327212415839533
5,2,1.0,200,4,4,55.57104848660967
5,2,1.0,200,4,8,132.21328834427774
5,2,1.0,200,8,2,16.962481104728504
5,2,1.0,200,8,4,52.22164136459849
5,2,1.0,200,8,8,88.93101551813994
5,2,1.0,500,2,2,12.490193449405195
5,2,1.0,500,2,4,18.53733378443214
5,2,1.0,500,2,8,29.64174645554088
5,2,1.0,500,4,2,13.279223190935813
5,2,1.0,500,4,4,39.64982097147563
5,2,1.0,500,4,8,115.23365409599714
5,2,1.0,500,8,2,13.30266282809089
5,2,1.0,500,8,4,37.18627635321039
5,2,1.0,500,8,8,69.58699436569361
5,2,10.0,50,2,2,142.7555877473781
5,2,10.0,50,2,4,125.71372643166768
5,2,10.0,50,2,8,119.9230554419457
5,2,10.0,50,4,2,133.8739443611818
5,2,10.0,50,4,4,103.64723811796638
5,2,10.0,50,4,8,96.20775687891853
5,2,10.0,50,8,2,130.01437499457785
5,2,10.0,50,8,4,90.27084682548723
5,2,10.0,50,8,8,80.7759644658873
5,2,10.0,100,2,2,73.7402959355292
5,2,10.0,100,2,4,51.4625091382237
5,2,10.0,100,2,8,51.550629811181196
5,2,10.0,100,4,2,39.263812070709264
5,2,10.0,100,4,4,28.730079317338586
5,2,10.0,100,4,8,49.31321404427236
5,2,10.0,100,8,2,25.308329071389565
5,2,10.0,100,8,4,25.62169503089332
5,2,10.0,100,8,8,59.43905692162296
5,2,10.0,200,2,2,22.872005412551758
5,2,10.0,200,2,4,21.725562474878608
5,2,10.0,200,2,8,23.039774048412546
5,2,10.0,200,4,2,18.685484098064034
5,2,10.0,200,4,4,21.33925160133385
5,2,10.0,200,4,8,33.819723151013974
5,2,10.0,200,8,2,18.400929742626225
5,2,10.0,200,8,4,21.885571263339347
5,2,10.0,200,8,8,50.430729559334345
5,2,10.0,500,2,2,16.574028983233394
5,2,10.0,500,2,4,18.51882708582057
5,2,10.0,500,2,8,19.514479811995084
5,2,10.0,500,4,2,16.83341002997624
5,2,10.0,500,4,4,20.452552315291037
5,2,10.0,500,4,8,28.04785943388982
5,2,10.0,500,8,2,17.0360993087321
5,2,10.0,500,8,4,21.167948025744145
5,2,10.0,500,8,8,45.9035111058854
5,4,0.01,50,2,2,81.0931960011634
5,4,0.01,50,2,4,102.86020985148201
5,4,0.01,50,2,8,116.43393166562416
5,4,0.01,50,4,2,79.74402804122542
5,4,0.01,50,4,4,136.76739618650876
5,4,0.01,50,4,8,168.31112002866945
5,4,0.01,50,8,2,76.60150470799547
5,4,0.01,50,8,4,153.69696637537106
5,4,0.01,50,8,8,192.34916390578653
5,4,0.01,100,2,2,78.07690848913775
5,4,0.01,100,2,4,118.59239174689506
5,4,0.01,100,2,8,134.36044332037628
5,4,0.01,100,4,2,95.19463218974954
5,4,0.01,100,4,4,157.3413616586323
5,4,0.01,100,4,8,176.75435147466177
5,4,0.01,100,8,2,94.19526177656712
5,4,0.01,100,8,4,168.72737060274227
5,4,0.01,100,8,8,200.36256997432506
5,4,0.01,200,2,2,95.89037869095306
5,4,0.01,200,2,4,140.77309031829796
5,4,0.01,200,2,8,155.55609839859355
5,4,0.01,200,4,2,115.59164991943584
5,4,0.01,200,4,4,158.59187112832163
5,4,0.01,200,4,8,184.51872334159165
5,4,0.01,200,8,2,112.99228969364415
5,4,0.01,200,8,4,174.59073612417373
5,4,0.01,200,8,8,210.9594645411148
5,4,0.01,500,2,2,73.49683230574139
5,4,0.01,500,2,4,130.6836828972383
5,4,0.01,500,2,8,149.32826877134835
5,4,0.01,500,4,2,82.22960057388563
5,4,0.01,500,4,4,163.0565439454593
5,4,0.01,500,4,8,190.0465229899609
5,4,0.01,500,8,2,56.03809467640882
5,4,0.01,500,8,4,167.73677439508174
5,4,0.01,500,8,8,213.22352648644204
5,4,0.1,50,2,2,70.90691151148565
5,4,0.1,50,2,4,81.26722975930375
5,4,0.1,50,2,8,88.8714672518565
5,4,0.1,50,4,2,68.09863471008389
5,4,0.1,50,4,4,98.88872618953546
5,4,0.1,50,4,8,132.15929986082466
5,4,0.1,50,8,2,63.92291699037864
5,4,0.1,50,8,4,108.01603865740852
5,4,0.1,50,8,8,161.0676110744157
5,4,0.1,100,2,2,54.10429123590069
5,4,0.1,100,2,4,70.64594599599431
5,4,0.1,100,2,8,81.6752159029393
5,4,0.1,100,4,2,58.8261070928708
5,4,0.1,100,4,4,91.27279255103734
5,4,0.1,100,4,8,126.85492647473588
5,4,0.1,100,8,2,53.37547473562342
5,4,0.1,100,8,4,103.31056849433203
5,4,0.1,100,8,8,161.95396187138684
5,4,0.1,200,2,2,41.497578607720655
5,4,0.1,200,2,4,52.501042273938275
5,4,0.1,200,2,8,66.3709468430191
5,4,0.1,200,4,2,32.79633262880052
5,4,0.1,200,4,4,85.12318902463007
5,4,0.1,200,4,8,125.750410272676
5,4,0.1,200,8,2,25.179705907120756
5,4,0.1,200,8,4,91.16920648508797
5,4,0.1,200,8,8,152.89956553754837
5,4,0.1,500,2,2,9.844606005067929
5,4,0.1,500,2,4,16.651308282080503
5,4,0.1,500,2,8,35.59122844602815
5,4,0.1,500,4,2,10.505252614240824
5,4,0.1,500,4,4,79.06975414183384
5,4,0.1,500,4,8,120.84817718532669
5,4,0.1,500,8,2,10.207631259572246
5,4,0.1,500,8,4,18.771798546884483
5,4,0.1,500,8,8,108.92158256319676
5,4,1.0,50,2,2,59.817189988406604
5,4,1.0,50,2,4,57.34035278568375
5,4,1.0,50,2,8,58.46840998327986
5,4,1.0,50,4,2,52.330923028988494
5,4,1.0,50,4,4,55.10295321517212
5,4,1.0,50,4,8,72.27599619413414
5,4,1.0,50,8,2,47.61716414741275
5,4,1.0,50,8,4,50.46405419391148
5,4,1.0,50,8,8,94.88507617623141
5,4,1.0,100,2,2,32.51881263282576
5,4,1.0,100,2,4,29.680685510044935
5,4,1.0,100,2,8,30.063027803542223
5,4,1.0,100,4,2,24.632268075101848
5,4,1.0,100,4,4,21.680022168024983
