,repetition,num_cell,cell_size,sparse_freq,alpha,error
603,3,200,2,1,0.01,96.51092891445187
604,3,200,2,2,0.01,246.37752502554153
605,3,200,2,5,0.01,861.9839556930812
606,3,200,5,1,0.01,78.52702730394692
607,3,200,5,2,0.01,351.9988162198215
608,3,200,5,5,0.01,170.76496836091783
609,3,200,7,1,0.01,90.69259076710131
610,3,200,7,2,0.01,540.0739287938908
611,3,200,7,5,0.01,755.3407112118541
612,3,500,2,1,0.01,54.36423860711058
613,3,500,2,2,0.01,41.60522152935273
614,3,500,2,5,0.01,16.266585453287448
615,3,500,5,1,0.01,63.11174901760387
616,3,500,5,2,0.01,12.608753053340973
617,3,500,5,5,0.01,20.41021404857496
618,3,500,7,1,0.01,39.41653418943183
619,3,500,7,2,0.01,13.10541518113252
620,3,500,7,5,0.01,18.928939921837678
621,3,100,2,1,0.1,58.55501014649278
622,3,100,2,2,0.1,125.95182947699351
