,repetition,num_cell,cell_size,sparse_freq,alpha,error
52,0,500,7,2,0.01,12.756348499638076
53,0,500,7,5,0.01,19.012904306929297
54,0,100,2,1,0.1,56.514445726805306
55,0,100,2,2,0.1,99.56550176682785
56,0,100,2,5,0.1,107.96160431987975
57,0,100,5,1,0.1,42.09541005736436
58,0,100,5,2,0.1,93.98210693484076
59,0,100,5,5,0.1,41.300412878443026
60,0,100,7,1,0.1,53.718846787457124
61,0,100,7,2,0.1,121.3392944228705
62,0,100,7,5,0.1,333.69771542950144
63,0,200,2,1,0.1,34.784104153998506
64,0,200,2,2,0.1,46.24042589754762
65,0,200,2,5,0.1,25.010325100821927
66,0,200,5,1,0.1,32.24755610586766
67,0,200,5,2,0.1,20.05514416901844
68,0,200,5,5,0.1,21.59785905406196
69,0,200,7,1,0.1,35.418071527389344
70,0,200,7,2,0.1,31.889613891531646
71,0,200,7,5,0.1,21.759485313731716
72,0,500,2,1,0.1,18.60550520345365
73,0,500,2,2,0.1,14.518703000989776
74,0,500,2,5,0.1,18.293492848047084
75,0,500,5,1,0.1,13.602082519766087
76,0,500,5,2,0.1,14.584123919954498
77,0,500,5,5,0.1,21.404533564851786
78,0,500,7,1,0.1,14.359988048556295
79,0,500,7,2,0.1,14.739492769181494
80,0,500,7,5,0.1,21.39508688282913
81,0,100,2,1,1.0,32.20082849683581
