,rep,lv,alp,num_cell,error
696,14,2,1.0,50,106.4368857938883
697,14,2,1.0,100,94.98767027901779
698,14,2,1.0,200,62.43456556968068
699,14,2,1.0,500,22.58671610178636
700,14,2,10.0,50,118.48699656094935
701,14,2,10.0,100,97.89823698145513
702,14,2,10.0,200,63.034961596834535
703,14,2,10.0,500,22.902679706356057
704,14,4,0.01,50,24.105543918767502
705,14,4,0.01,100,20.30808123136109
706,14,4,0.01,200,17.07083049485817
707,14,4,0.01,500,11.313150123756701
708,14,4,0.1,50,23.786396527417125
709,14,4,0.1,100,19.53017624001546
710,14,4,0.1,200,15.850170031095832
711,14,4,0.1,500,10.634650302118065
712,14,4,1.0,50,33.872368066322295
713,14,4,1.0,100,26.7803114522952
714,14,4,1.0,200,21.388683467830845
715,14,4,1.0,500,13.513402008524505
716,14,4,10.0,50,53.5968409589484
717,14,4,10.0,100,28.942544649842134
718,14,4,10.0,200,22.039755187293263
719,14,4,10.0,500,14.309949089508876
720,15,1,0.01,50,119.59243227449771
721,15,1,0.01,100,107.02747553720467
722,15,1,0.01,200,85.77096310274396
723,15,1,0.01,500,44.24806338452848
724,15,1,0.1,50,119.60024958109251
725,15,1,0.1,100,107.05990396125829
726,15,1,0.1,200,85.90111976311134
727,15,1,0.1,500,44.571785707056016
728,15,1,1.0,50,119.74175248384681
729,15,1,1.0,100,107.03432525449173
730,15,1,1.0,200,85.84531948014376
731,15,1,1.0,500,44.291325770896734
732,15,1,10.0,50,119.60297009980796
733,15,1,10.0,100,107.1131142573618
734,15,1,10.0,200,86.1835173972348
735,15,1,10.0,500,44.781879513795374
736,15,2,0.01,50,89.92139509588355
737,15,2,0.01,100,61.93505100062445
738,15,2,0.01,200,31.924522435761897
739,15,2,0.01,500,11.89996845016785
740,15,2,0.1,50,89.82127096503054
741,15,2,0.1,100,62.17360261298553
742,15,2,0.1,200,37.00247472786554
743,15,2,0.1,500,16.913211538567708
744,15,2,1.0,50,106.38273427528542
745,15,2,1.0,100,95.55787630540469
746,15,2,1.0,200,62.98713810130309
747,15,2,1.0,500,23.16993998539923
748,15,2,10.0,50,118.26346740488262
749,15,2,10.0,100,97.8939548812015
750,15,2,10.0,200,63.01142740303476
751,15,2,10.0,500,22.983175177672006
752,15,4,0.01,50,24.363122246880735
753,15,4,0.01,100,20.518794399635226
754,15,4,0.01,200,16.723478472143647
755,15,4,0.01,500,11.175043086367843
756,15,4,0.1,50,23.801867977534258
757,15,4,0.1,100,19.737214887612065
758,15,4,0.1,200,15.671666274197344
759,15,4,0.1,500,10.626804333237441
760,15,4,1.0,50,34.39246781856991
761,15,4,1.0,100,26.770308014184604
762,15,4,1.0,200,21.424029864466323
763,15,4,1.0,500,13.702163018765404
764,15,4,10.0,50,50.601467173116845
765,15,4,10.0,100,28.81294802898679
766,15,4,10.0,200,21.982850846825116
767,15,4,10.0,500,13.720636398859101
768,16,1,0.01,50,119.59168174037733
769,16,1,0.01,100,107.06364243449572
770,16,1,0.01,200,85.84983270325576
771,16,1,0.01,500,44.581675252058766
772,16,1,0.1,50,119.5975877690813
773,16,1,0.1,100,107.03612311414382
774,16,1,0.1,200,86.00783376722049
775,16,1,0.1,500,44.47198573207197
776,16,1,1.0,50,119.55598971982526
777,16,1,1.0,100,107.02930813775055
778,16,1,1.0,200,85.87320019919586
779,16,1,1.0,500,44.16757586041206
780,16,1,10.0,50,119.56836089043536
781,16,1,10.0,100,107.02467282768058
782,16,1,10.0,200,86.06015268530788
783,16,1,10.0,500,44.44048791811524
784,16,2,0.01,50,89.14997676436143
785,16,2,0.01,100,61.83191640555108
786,16,2,0.01,200,32.836807402823986
787,16,2,0.01,500,12.227660069545898
788,16,2,0.1,50,89.72936653402503
789,16,2,0.1,100,63.15934483846063
790,16,2,0.1,200,36.1441901955736
791,16,2,0.1,500,17.4138265724681
792,16,2,1.0,50,106.57085361347532
793,16,2,1.0,100,95.47112191058596
794,16,2,1.0,200,62.941922226588225
795,16,2,1.0,500,22.78967623297784
796,16,2,10.0,50,118.49671706146843
797,16,2,10.0,100,97.74747114495788
798,16,2,10.0,200,62.93343948554661
799,16,2,10.0,500,23.183188065769173
800,16,4,0.01,50,24.668864727889094
801,16,4,0.01,100,20.467841254875065
802,16,4,0.01,200,16.602512955329527
803,16,4,0.01,500,11.440119709108828
804,16,4,0.1,50,23.81111833864309
805,16,4,0.1,100,19.397472319172074
806,16,4,0.1,200,15.681461463861655
807,16,4,0.1,500,10.702255503288361
808,16,4,1.0,50,34.79864637219612
809,16,4,1.0,100,27.20128455775199
810,16,4,1.0,200,21.108079442744916
811,16,4,1.0,500,13.485459585763394
812,16,4,10.0,50,47.301026781159855
813,16,4,10.0,100,29.237851807237856
814,16,4,10.0,200,22.619781482426927
815,16,4,10.0,500,13.867833941798722
816,17,1,0.01,50,119.57941584710947
817,17,1,0.01,100,106.9651115794998
818,17,1,0.01,200,85.77370454437578
819,17,1,0.01,500,44.60746270939558
820,17,1,0.1,50,119.51978388824227
821,17,1,0.1,100,107.02380537664209
822,17,1,0.1,200,86.17878062711956
823,17,1,0.1,500,44.16866180424071
824,17,1,1.0,50,119.63472074517448
825,17,1,1.0,100,106.96375705434599
826,17,1,1.0,200,86.08487511946984
827,17,1,1.0,500,44.13710517285372
828,17,1,10.0,50,119.60833866559942
829,17,1,10.0,100,107.05235800999093
830,17,1,10.0,200,85.778215798669
831,17,1,10.0,500,44.909357758446326
832,17,2,0.01,50,89.77036742854301
833,17,2,0.01,100,61.25360193366111
834,17,2,0.01,200,32.73839095433758
835,17,2,0.01,500,12.313761535149657
836,17,2,0.1,50,89.29049379471755
837,17,2,0.1,100,63.77722768328501
838,17,2,0.1,200,37.33175591701269
839,17,2,0.1,500,17.233741174492113
840,17,2,1.0,50,106.28041406093536
841,17,2,1.0,100,95.24050325324
842,17,2,1.0,200,62.70706267056967
843,17,2,1.0,500,22.50394727202909
844,17,2,10.0,50,118.53073301034104
845,17,2,10.0,100,97.79243668094722
846,17,2,10.0,200,63.57055198959051
847,17,2,10.0,500,23.015294504479616
848,17,4,0.01,50,24.911225974144912
849,17,4,0.01,100,20.906136779022408
850,17,4,0.01,200,16.734421274956443
851,17,4,0.01,500,11.389505046107688
852,17,4,0.1,50,23.9084673482765
853,17,4,0.1,100,19.553099107107876
854,17,4,0.1,200,15.664292635856183
855,17,4,0.1,500,10.610408142753537
856,17,4,1.0,50,33.877521998142356
857,17,4,1.0,100,26.572130104625018
858,17,4,1.0,200,21.25747809380142
859,17,4,1.0,500,13.312377929127827
860,17,4,10.0,50,49.64111865803483
861,17,4,10.0,100,28.793696095056173
862,17,4,10.0,200,22.020657031298768
863,17,4,10.0,500,13.838473104360446
864,18,1,0.01,50,119.53143798813342
865,18,1,0.01,100,107.06077715928896
866,18,1,0.01,200,85.9833154905946
867,18,1,0.01,500,44.523687423216124
868,18,1,0.1,50,119.58950754280684
869,18,1,0.1,100,106.99795642576905
870,18,1,0.1,200,85.866004994708
871,18,1,0.1,500,44.42876815314277
872,18,1,1.0,50,119.53978832990093
873,18,1,1.0,100,106.99202399072482
874,18,1,1.0,200,85.99162520062507
875,18,1,1.0,500,44.391082643152565
876,18,1,10.0,50,119.55425197709198
877,18,1,10.0,100,106.92403053698646
878,18,1,10.0,200,86.16755342549875
879,18,1,10.0,500,45.234877066716635
880,18,2,0.01,50,89.00160404431449
881,18,2,0.01,100,62.21355088112658
882,18,2,0.01,200,32.21941090154774
883,18,2,0.01,500,11.8482077872983
884,18,2,0.1,50,89.52937007614702
885,18,2,0.1,100,63.95304817290157
886,18,2,0.1,200,37.350486447844624
887,18,2,0.1,500,16.813848845534693
888,18,2,1.0,50,106.72415848929906
889,18,2,1.0,100,95.15836379736697
890,18,2,1.0,200,62.899151510995935
891,18,2,1.0,500,22.90011110570349
892,18,2,10.0,50,118.66035510183798
893,18,2,10.0,100,97.9199568391842
894,18,2,10.0,200,62.50320084577107
895,18,2,10.0,500,23.138372565354388
896,18,4,0.01,50,24.412081560258976
897,18,4,0.01,100,20.645297241436264
898,18,4,0.01,200,16.28045113446939
899,18,4,0.01,500,11.529501847078947
900,18,4,0.1,50,23.677868659011487
901,18,4,0.1,100,19.677427591436107
902,18,4,0.1,200,15.736969416660198
903,18,4,0.1,500,10.57492183719544
904,18,4,1.0,50,34.157596320783085
905,18,4,1.0,100,26.5847244456763
906,18,4,1.0,200,21.41674770038083
907,18,4,1.0,500,13.354956608983498
908,18,4,10.0,50,52.637891807719484
909,18,4,10.0,100,28.957361247993184
910,18,4,10.0,200,21.84058738156167
911,18,4,10.0,500,14.109970198504515
912,19,1,0.01,50,119.58863060856287
913,19,1,0.01,100,107.03497828317771
914,19,1,0.01,200,85.86617305872396
915,19,1,0.01,500,44.53887630009535
916,19,1,0.1,50,119.71790762903424
917,19,1,0.1,100,107.14541102135821
918,19,1,0.1,200,85.71756006208311
919,19,1,0.1,500,44.955419116573445
920,19,1,1.0,50,119.64365253501309
921,19,1,1.0,100,107.24448990616895
922,19,1,1.0,200,85.81636128695082
923,19,1,1.0,500,44.428585998715
924,19,1,10.0,50,119.53824177557429
925,19,1,10.0,100,107.25540560102156
926,19,1,10.0,200,86.07144956243651
927,19,1,10.0,500,44.79777665922293
928,19,2,0.01,50,89.00864006279872
929,19,2,0.01,100,60.83337570955377
930,19,2,0.01,200,32.6603739639616
931,19,2,0.01,500,12.31515520773195
932,19,2,0.1,50,90.14026105241572
933,19,2,0.1,100,62.497921779412835
934,19,2,0.1,200,36.46247523440676
935,19,2,0.1,500,17.440113705780607
936,19,2,1.0,50,106.53168150640118
937,19,2,1.0,100,95.55888392790273
938,19,2,1.0,200,62.54010938331693
939,19,2,1.0,500,22.791199655531106
940,19,2,10.0,50,118.65412977693848
941,19,2,10.0,100,98.53259826182932
942,19,2,10.0,200,63.702715103518614
943,19,2,10.0,500,22.759284084839827
944,19,4,0.01,50,24.056307067565545
945,19,4,0.01,100,20.873490147610266
946,19,4,0.01,200,16.750233890551605
947,19,4,0.01,500,11.582471106476936
948,19,4,0.1,50,23.632758667939722
949,19,4,0.1,100,19.34740298879642
950,19,4,0.1,200,15.968439446283076
951,19,4,0.1,500,10.52005559986347
952,19,4,1.0,50,33.73502673270033
953,19,4,1.0,100,26.479235089021326
954,19,4,1.0,200,21.226876546806164
955,19,4,1.0,500,13.40932900521563
956,19,4,10.0,50,51.08250866338903
957,19,4,10.0,100,29.264149951982365
958,19,4,10.0,200,21.847370682610944
959,19,4,10.0,500,13.898318791431986
